"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"LRTM2";0.424648294013705;-0.000464878863239513;0;0;1
"RP11-554D14.8";0.424648294013705;-0.000385904023382825;0;0;1
"LINC00239";0.424648294013705;-0.00037611696939362;0;0;1
"RP11-264B17.2";0.424648294013705;-0.00031196544346796;0;0;1
"AC009133.15";0.424648294013705;-0.000226247287793044;0;0;1
"RP11-566K11.5";0.424648294013705;-0.000252144650668057;0;0;1
"CFAP52";0.424648294013705;-0.000296777019341812;0;0;1
"KCNH4";0.424648294013705;-0.000223974738143081;0;0;1
"CGB";0.424648294013705;-0.000290226428286363;0;0;1
"XIRP2";0.424743946725282;-2.97551938457159e-05;0;0;1
"RUFY4";0.424743946725282;-0.000104714238025109;0;0;1
"AC003092.1";0.424743946725282;-0.000231939976456181;0;0;1
"ADGRA1-AS1";0.424743946725282;-0.000275240287987823;0;0;1
"RP11-240G22.4";0.424743946725282;-6.7842639994251e-05;0;0;1
"RP11-572C21.1";0.424743946725282;7.78591183156279e-06;0;0;1
"AC001226.7";0.424743946725282;-0.000264805393983825;0;0;1
"RP11-40E6.2";0.424743946725282;-4.79692699307144e-05;0;0;1
"RP1-41C23.4";0.424743946725282;-4.58510038487453e-05;0;0;1
"TMEM235";0.424743946725282;-0.000185832242145135;0;0;1
"AC007193.10";0.424743946725282;-2.55687043643828e-06;0;0;1
"RP4-539M6.14";0.424743946725282;-0.000193635460689871;0;0;1
"AGPAT2";0.42509415270907;-0.0276478311450883;0.183;0.172;1
"KLHL14";0.425375220477234;-0.000866107397796696;0.014;0.012;1
"RP1-223E5.4";0.4254217839532;-0.000498844573980311;0.011;0.01;1
"KANSL1-AS1";0.425731417022986;-0.00816606586105467;0.031;0.029;1
"KLHDC7A";0.425833324035943;-0.00114736201209771;0.011;0.01;1
"QRICH2";0.425867704133349;-0.000169089875095792;0.011;0.01;1
"RP11-490O6.2";0.425892220198643;0.00140507692748352;0.003;0.003;1
"RP11-83N9.5";0.425957598252537;0.00188543379890929;0.007;0.006;1
"WNT8B";0.426018410229198;0.000793396279101832;0.003;0.003;1
"IRF6";0.426153569907303;-0.0101610354959336;0.038;0.034;1
"RP11-160H22.5";0.426309669782603;-0.00144122467996761;0.001;0.002;1
"DDX60L";0.426397111187612;0.00114573405601291;0.003;0.003;1
"NUTM1";0.426449261139745;-0.0014584519011195;0.001;0.002;1
"FAM214B";0.426470179278194;-0.0134646829275747;0.077;0.072;1
"SBSN";0.426618110715111;0.000261400675900692;0.003;0.003;1
"NOCT";0.426748646886154;-0.00652016164805921;0.025;0.022;1
"FAM41C";0.426829073437273;-0.000428760743366485;0.011;0.01;1
"FKBP1B";0.426899299095114;-0.0528296668278712;0.479;0.429;1
"VSTM2L";0.426949312146372;-0.00924681145995408;0.035;0.032;1
"ALDH3B1";0.427054464955294;-0.00132904455255647;0.001;0.002;1
"EWSAT1";0.427101039816965;-0.00148839735136057;0.001;0.002;1
"SCAMP4";0.42721181122307;-0.0448677335024654;0.343;0.314;1
"RP1-28O10.1";0.427287368859923;-0.00107910187963453;0.001;0.002;1
"ST3GAL6";0.427316942141056;-0.0135657492552545;0.071;0.066;1
"CFAP58";0.42740793971453;1.64092650750498e-05;0.003;0.003;1
"KRT86";0.427520346746971;-0.0010346000331696;0.001;0.002;1
"TFAP2E";0.427566951201056;-0.000470493047614237;0.001;0.002;1
"ZNF57";0.427573453393004;-0.00972565785872471;0.053;0.049;1
"CCDC33";0.427800017848784;-0.000764691739302884;0.001;0.002;1
"LHCGR";0.42788224568209;1.35092612523922e-06;0.003;0.003;1
"KCP";0.428207051779601;-0.0106277840030406;0.043;0.04;1
"RP11-104N10.1";0.428483472913083;-0.00040522808710563;0.003;0.003;1
"ADAMTS13";0.428688639309543;-0.00277253761526618;0.009;0.01;1
"AP001412.1";0.428711850827361;-0.00545361810399917;0.007;0.008;1
"ATP6V1F";0.42892091343534;-0.0151280497713036;0.907;0.861;1
"RP11-46F15.2";0.428926796763841;-0.000320559019226797;0.003;0.003;1
"NCF1";0.428978870515076;-0.00321873596304362;0.009;0.011;1
"SMIM22";0.429021829417997;-7.8629009817914e-05;0.003;0.003;1
"KLRG2";0.429539388883421;-0.00892721906993513;0.049;0.045;1
"FAM210A";0.429681485410133;-0.0314432839394818;0.159;0.148;1
"AMER2";0.429819779864951;-0.01037266233696;0.027;0.029;1
"ZBTB7C";0.429894672316899;-0.002720756874959;0.005;0.006;1
"RAP1GAP";0.429978596166024;-0.00357160130390013;0.024;0.022;1
"ZNF880";0.430054626718619;-0.00295291696628901;0.021;0.019;1
"GSG1";0.430483873320906;0.000212587194216012;0.007;0.006;1
"RP11-7F17.8";0.430684112212301;-0.00228041559370558;0.017;0.015;1
"RASGRP2";0.43095898828126;-0.045624495869539;0.152;0.151;1
"MAFF";0.431137151793142;-0.0104102156031627;0.022;0.024;1
"TNIK";0.431309153505574;-0.001149824292346;0.008;0.007;1
"PARK2";0.431327694428008;-0.0032534054301667;0.012;0.011;1
"LL22NC03-N95F10.1";0.431549147615477;-0.00175720723113208;0.01;0.008;1
"AC007228.9";0.432143745676756;-0.00401507866205488;0.023;0.021;1
"MAFK";0.432302259455995;-0.00545932341703433;0.031;0.029;1
"GPR1";0.432888860948673;0.00129873549200388;0.003;0.003;1
"LINC00237";0.432936343773731;-0.00123978482535493;0.005;0.004;1
"MED28";0.433192532174664;-0.0411766976217174;0.795;0.737;1
"CYGB";0.433654390470823;-0.00958951577516509;0.022;0.024;1
"NFIB";0.434301378792226;-0.0028309606982426;0.023;0.021;1
"EFCAB1";0.434500990341538;-0.00097866644796693;0.01;0.008;1
"AC016700.5";0.434557097661794;-0.0106728935863298;0.05;0.046;1
"AKAP3";0.43459324807476;0.000574044120649323;0.003;0.003;1
"AKR1E2";0.434669507676239;-0.00107976963760383;0.005;0.004;1
"HCN4";0.434827832644591;-0.00672342762691382;0.025;0.022;1
"OVOS2";0.434829019804319;-0.0340904340081119;0.174;0.162;1
"USP9X";0.434873996431978;-0.0582739245531931;0.548;0.511;1
"EGR3";0.435112859288733;-0.00226396908699848;0.002;0.003;1
"FCGBP";0.435212809606962;-0.00232079983486338;0.002;0.003;1
"SLCO2A1";0.435413870329208;-0.000752404930472054;0.005;0.006;1
"HIST1H4B";0.435545452562949;3.32240276617632e-05;0.003;0.003;1
"CCDC170";0.435611166169832;-0.000348886115947687;0.003;0.003;1
"PAFAH1B1";0.435858860344752;-0.0521546586592779;0.438;0.396;1
"FBXO15";0.435913637749349;-0.00297163937053146;0.007;0.008;1
"RD3";0.43610420038726;-0.000550893160618209;0.003;0.003;1
"CLSTN2";0.436227959127717;-0.00227266457958566;0.01;0.008;1
"DUSP6";0.436355157575164;-0.0150712861982306;0.067;0.062;1
"BANCR";0.436367283583453;-0.0010622838355888;0.003;0.003;1
"SMAD4";0.43676327396817;-0.0439922680329671;0.277;0.254;1
"COTL1";0.436807509073588;-0.0574281920303394;0.887;0.834;1
"DNAH11";0.436934342911323;-0.00856538863850554;0.015;0.017;1
"DFFA";0.437193244905922;-0.0408110241170092;0.529;0.476;1
"SEZ6L";0.437198267682801;-0.00336175924838401;0.017;0.015;1
"UBE2V1";0.43725448368227;-0.00864417204433676;0.027;0.03;1
"HMGCL";0.437372545191417;-0.0378450898325831;0.146;0.147;1
"RP11-132A1.4";0.437558536837348;-0.0112719003879688;0.05;0.046;1
"RASD2";0.437563182447683;-0.00380228256724024;0.009;0.01;1
"GALNT13";0.437985401344927;-0.00135838935216914;0.018;0.016;1
"CAMK2B";0.43831627490952;-0.00108198802243484;0.008;0.007;1
"RP11-336K24.12";0.438530841982217;-4.72909300166455e-05;0.005;0.004;1
"PPP1R12C";0.438871439950417;-0.0354715160818226;0.131;0.131;1
"C11orf65";0.438916425463124;0.000683234196494539;0.01;0.008;1
"BCAN";0.438928835426983;-0.00325644116367047;0.022;0.02;1
"PAQR5";0.43905055301605;-0.000638103002772247;0.008;0.007;1
"TMEM27";0.439089634703968;-0.00278970595505291;0.025;0.023;1
"DGKQ";0.439102940806696;-0.00866255634499444;0.025;0.027;1
"RP11-491F9.1";0.439167359121553;-0.00272539467662239;0.004;0.005;1
"CEACAM19";0.439213821830184;-0.00114122660443948;0.008;0.007;1
"SNURF";0.439392605168191;0.000582763575884513;0.005;0.004;1
"AP3S2";0.439529183507942;-0.0129724710916152;0.083;0.078;1
"RPA4";0.439561017774184;-0.002221724511628;0.013;0.012;1
"FLJ16779";0.4407309876015;-0.00309353002954423;0.015;0.013;1
"PPP2R5B";0.441284491930742;-0.0103219118138886;0.046;0.042;1
"PHF24";0.441479672401494;-0.00216686268951907;0.004;0.005;1
"CTD-2574D22.2";0.441485758989011;-0.000210127878377221;0.005;0.004;1
"DPP6";0.441507271841849;0.000363215521058738;0.011;0.009;1
"RP3-414A15.10";0.441609401552483;-0.00251865076396503;0.012;0.011;1
"PLA2G6";0.441724884905162;-0.00629479358289309;0.032;0.029;1
"AGAP2";0.441780809088745;0.000252749119503115;0.003;0.002;1
"PTGES2-AS1";0.44188314913436;0.000422592744563908;0.003;0.002;1
"SERINC1";0.442331286916335;-0.0471240140828207;0.169;0.166;1
"CFAP74";0.442360915412333;0.000115347065957188;0.003;0.002;1
"NFKBID";0.442490493921287;-0.00806053515630025;0.039;0.036;1
"ZKSCAN2";0.442500101190636;-0.0101983070750818;0.054;0.05;1
"HCN1";0.442531617818445;5.21443456183109e-05;0.003;0.002;1
"CTSO";0.442693160555067;-0.00665430601498925;0.026;0.024;1
"SH3D19";0.443027170852134;-0.0221212143546997;0.124;0.116;1
"C10orf105";0.443111873601584;-0.00128398909509317;0.005;0.004;1
"AC083843.1";0.443653781845659;-0.00490663559653485;0.022;0.02;1
"SHISA3";0.443732745110205;-0.00358326000887269;0.01;0.011;1
"ABHD1";0.443887156658451;-0.000688209208377245;0.008;0.007;1
"P2RX6";0.443953395393332;-0.0037943377502846;0.004;0.005;1
"IL18";0.444093089527733;-0.00257056956327709;0.004;0.005;1
"BTBD8";0.444168013732719;-0.00691601878510847;0.012;0.014;1
"AC002550.6";0.444344012383668;0.000131786878271865;0.008;0.007;1
"PLOD1";0.444689966263392;-0.0434955039128813;0.203;0.188;1
"ZNF677";0.44483431705374;-0.0430325180511657;0.308;0.281;1
"ZBTB37";0.445205359033014;-0.0126863057625307;0.078;0.073;1
"SYT7";0.445243556428842;-0.0210856890424087;0.122;0.114;1
"SLIT1";0.445362518642448;-0.00102595273418247;0.008;0.007;1
"PRR15L";0.445395443015576;-0.00613712256152625;0.011;0.013;1
"ZXDC";0.44549001188984;-0.0107540149324215;0.061;0.056;1
"RP11-92G12.3";0.445668992208953;-0.00491213849952109;0.008;0.01;1
"RP4-555D20.4";0.445877162559728;-0.00404614016362236;0.008;0.01;1
"TFAP2A";0.445889194968675;-0.006032227789669;0.12;0.114;1
"PHKA1";0.446061683611379;-0.0109000779172532;0.027;0.029;1
"MTRNR2L6";0.44611165612292;-0.00131737804364089;0.008;0.007;1
"FOXN3-AS1";0.446708036115905;-0.00470978698090998;0.011;0.012;1
"DVL1";0.446714624155554;-0.0223497140965559;0.108;0.1;1
"MIR99AHG";0.446929026376745;0.000466694785058099;0.005;0.004;1
"C1QTNF1";0.447174742021166;-0.00291171623320782;0.008;0.01;1
"C10orf10";0.447209078256233;-0.0137636964881214;0.033;0.035;1
"HOOK1";0.447356409045323;-0.0183004509202022;0.081;0.075;1
"RP4-633I8.4";0.447399635147089;0.000484656083897889;0;0;1
"RP11-276H7.3";0.447399635147089;0.000458501597099567;0;0;1
"RP11-510C10.4";0.447399635147089;0.000140140709392452;0;0;1
"CADM3-AS1";0.447399635147089;0.000147460414012364;0;0;1
"RP11-295K2.3";0.447399635147089;0.00038301968733739;0;0;1
"LINC01136";0.447399635147089;0.000428785870554567;0;0;1
"RP5-956O18.3";0.447399635147089;0.000168992041170234;0;0;1
"LINC01250";0.447399635147089;0.000511216252252388;0;0;1
"FSHR";0.447399635147089;0.000295777184360615;0;0;1
"RP11-548P2.2";0.447399635147089;0.000366083547449197;0;0;1
"RFX8";0.447399635147089;0.000422690284955028;0;0;1
"LINC01120";0.447399635147089;0.000287549262287263;0;0;1
"NXPH2";0.447399635147089;0.000331904182186216;0;0;1
"KBTBD12";0.447399635147089;0.00055327524468431;0;0;1
"GRK7";0.447399635147089;0.000307869328015756;0;0;1
"CPB1";0.447399635147089;0.00021736579402035;0;0;1
"RP11-20I20.2";0.447399635147089;0.000326564440441256;0;0;1
"CORIN";0.447399635147089;0.000290579935661788;0;0;1
"LINC01179";0.447399635147089;0.000216486003180969;0;0;1
"CTC-480C2.1";0.447399635147089;0.000340323401373762;0;0;1
"SAMD9";0.447399635147089;0.000464679930630555;0;0;1
"CTB-107G13.1";0.447399635147089;0.000258275769034079;0;0;1
"RNF148";0.447399635147089;0.000503192351292575;0;0;1
"LINC01284";0.447399635147089;0.000379381687977694;0;0;1
"STAU2-AS1";0.447399635147089;0.000232440707247177;0;0;1
"RP11-219B4.5";0.447399635147089;0.000415399082877123;0;0;1
"RP11-1C8.6";0.447399635147089;0.000287884926848066;0;0;1
"SLC30A8";0.447399635147089;0.000225771791267179;0;0;1
"RP11-554F20.1";0.447399635147089;0.000692177703304201;0;0;1
"WDR38";0.447399635147089;0.000402478297383443;0;0;1
"RP11-732A19.5";0.447399635147089;0.000237022449753743;0;0;1
"RP11-484D2.2";0.447399635147089;0.000307020242245192;0;0;1
"RP11-618K13.2";0.447399635147089;0.000324525084969744;0;0;1
"SENCR";0.447399635147089;0.000178374426985197;0;0;1
"EDRF1-AS1";0.447399635147089;0.000507622654269017;0;0;1
"LINC00592";0.447399635147089;0.000227641407682314;0;0;1
"RP11-603J24.5";0.447399635147089;0.000237834750125372;0;0;1
"RP11-128P10.1";0.447399635147089;0.000333540220523076;0;0;1
"RP11-99L13.2";0.447399635147089;0.000539566693602983;0;0;1
"RP11-247L20.3";0.447399635147089;0.000374498783799177;0;0;1
"RP11-840I19.3";0.447399635147089;0.000311238657354136;0;0;1
"FOXN3-AS2";0.447399635147089;0.000543296175425917;0;0;1
"RP11-932O9.9";0.447399635147089;0.000352888675497201;0;0;1
"LINC00930";0.447399635147089;0.000367180517643793;0;0;1
"RP11-396B14.2";0.447399635147089;0.000340671294489459;0;0;1
"CTD-2358C21.5";0.447399635147089;0.000455135299016141;0;0;1
"CTD-3032H12.2";0.447399635147089;0.000164424019130755;0;0;1
"RP11-667K14.4";0.447399635147089;0.000246713905722094;0;0;1
"MYH2";0.447399635147089;0.000221927161587215;0;0;1
"AC015849.19";0.447399635147089;0.000502234890285313;0;0;1
"RP11-856M7.6";0.447399635147089;0.000615427870453456;0;0;1
"SERPINB5";0.447399635147089;0.000452556644538438;0;0;1
"CDH19";0.447399635147089;0.000568073581598919;0;0;1
"RP11-429E11.3";0.447399635147089;0.000407050100956557;0;0;1
"AC005786.7";0.447399635147089;0.000446037096471234;0;0;1
"AC002115.5";0.447399635147089;0.000335593847402574;0;0;1
"CH507-24F1.1";0.447399635147089;0.000292997918681594;0;0;1
"RP5-821D11.7";0.447439226093053;-0.00574919940501554;0.02;0.018;1
"RP11-184I16.4";0.447513455645118;0.000315975322984252;0;0;1
"MSH4";0.447513455645118;0.000126378841558276;0;0;1
"TBX15";0.447513455645118;0.000127584178606029;0;0;1
"HAO2";0.447513455645118;0.00024934031009353;0;0;1
"RP5-998N21.4";0.447513455645118;0.000347204043303099;0;0;1
"RP11-532L16.3";0.447513455645118;0.000212137097000748;0;0;1
"DNAJC5G";0.447513455645118;0.000104274218294084;0;0;1
"AC007682.1";0.447513455645118;0.000369761740635777;0;0;1
"AC016738.4";0.447513455645118;0.000169212594528664;0;0;1
"FEV";0.447513455645118;0.000116417257708693;0;0;1
"AC114765.2";0.447513455645118;0.000129603035188797;0;0;1
"AC114730.7";0.447513455645118;0.000328569603163341;0;0;1
"RP11-280H21.1";0.447513455645118;0.00035598962793888;0;0;1
"RP11-723O4.6";0.447513455645118;0.000324106222940043;0;0;1
"RP11-167H9.4";0.447513455645118;0.000378224729139801;0;0;1
"CLRN1-AS1";0.447513455645118;0.000289804714887787;0;0;1
"GABRG1";0.447513455645118;0.000205341889722891;0;0;1
"ADH1C";0.447513455645118;0.000459781845593359;0;0;1
"RP11-703G6.1";0.447513455645118;0.00019545188946891;0;0;1
"CTC-461F20.1";0.447513455645118;0.00043536480355422;0;0;1
"CTC-338M12.6";0.447513455645118;9.28877904440757e-05;0;0;1
"RP11-532F6.4";0.447513455645118;0.000178584098286763;0;0;1
"TRIM39-RPP21";0.447513455645118;0.000182270123721268;0;0;1
"RP11-59D5--B.2";0.447513455645118;0.000245728147021421;0;0;1
"RP1-60O19.1";0.447513455645118;0.000179270438478654;0;0;1
"RP5-894D12.4";0.447513455645118;0.000125937817654536;0;0;1
"CYP2W1";0.447513455645118;0.000274143931629851;0;0;1
"HOXA2";0.447513455645118;0.000235086079315293;0;0;1
"RP11-182J23.1";0.447513455645118;0.000217853485966892;0;0;1
"AC004012.1";0.447513455645118;0.000331277041644827;0;0;1
"CRLF2";0.447513455645118;0.000172764289579604;0;0;1
"AF131215.6";0.447513455645118;0.000162366975937559;0;0;1
"RP11-90D11.1";0.447513455645118;0.000328792580775698;0;0;1
"SLA";0.447513455645118;0.000167893852186068;0;0;1
"RP11-470P21.2";0.447513455645118;0.000182347849317914;0;0;1
"HSD17B3";0.447513455645118;0.000221559741740471;0;0;1
"RP11-281A20.1";0.447513455645118;0.000280419743667123;0;0;1
"RP11-17A1.3";0.447513455645118;0.000432461973964414;0;0;1
"RP11-702F3.3";0.447513455645118;8.90551282172171e-05;0;0;1
"MS4A6E";0.447513455645118;0.000351854608626741;0;0;1
"MIR100HG";0.447513455645118;0.000489192594626161;0;0;1
"WDFY4";0.447513455645118;0.000120097586433701;0;0;1
"RP11-77I22.2";0.447513455645118;0.00027530435594812;0;0;1
"RP11-70F11.11";0.447513455645118;0.000119965882946242;0;0;1
"RP11-168P13.1";0.447513455645118;0.000456245018258344;0;0;1
"ERICH6B";0.447513455645118;0.000421462477884173;0;0;1
"RP11-459J23.1";0.447513455645118;0.000145728921764647;0;0;1
"RP11-317N8.3";0.447513455645118;0.000191755275594723;0;0;1
"LINC00517";0.447513455645118;0.000148142503397122;0;0;1
"EXOC3L4";0.447513455645118;0.000334317250188803;0;0;1
"GOLGA8H";0.447513455645118;0.000138502180366992;0;0;1
"ELL3";0.447513455645118;0.000222789017989953;0;0;1
"LINC00923";0.447513455645118;0.000333338250325753;0;0;1
"RP11-709D24.5";0.447513455645118;0.000277353955820502;0;0;1
"RP11-442O1.3";0.447513455645118;0.000130432192431866;0;0;1
"RP11-160E2.11";0.447513455645118;0.000230139228503475;0;0;1
"AC010761.6";0.447513455645118;0.00011465673611378;0;0;1
"CCL4L2";0.447513455645118;0.000292638061039508;0;0;1
"PRAC2";0.447513455645118;0.000393376224269766;0;0;1
"CACNA1G-AS1";0.447513455645118;0.00020796241549409;0;0;1
"RP11-180P8.3";0.447513455645118;0.00026343369622808;0;0;1
"KLK2";0.447513455645118;0.000215181379613948;0;0;1
"ZNF649-AS1";0.447513455645118;0.000165639629250692;0;0;1
"LILRB4";0.447513455645118;0.000192693399471534;0;0;1
"AF127577.8";0.447513455645118;0.000154812592343994;0;0;1
"KRTAP10-3";0.447513455645118;0.000146822057817934;0;0;1
"KRTAP10-6";0.447513455645118;0.000144691059851878;0;0;1
"ACTRT2";0.44762729260244;0.000346816546475781;0;0;1
"RP5-1113E3.3";0.44762729260244;-5.85806532738847e-05;0;0;1
"RP11-63N8.3";0.44762729260244;8.51882691169192e-05;0;0;1
"RP1-118J21.5";0.44762729260244;-7.31097516439246e-05;0;0;1
"FOXD2";0.44762729260244;7.09625232890696e-05;0;0;1
"RP4-771M4.3";0.44762729260244;0.000110240293027139;0;0;1
"DNASE2B";0.44762729260244;-9.87182568230529e-05;0;0;1
"RP11-131L23.2";0.44762729260244;7.07847670867157e-05;0;0;1
"HIST2H2AA4";0.44762729260244;6.98432325025402e-05;0;0;1
"CHRM3-AS2";0.44762729260244;3.70962964208009e-05;0;0;1
"LINC01304";0.44762729260244;6.63978841031938e-05;0;0;1
"AC092580.3";0.44762729260244;0.000175741964876659;0;0;1
"AC068490.1";0.44762729260244;0.000166122154022432;0;0;1
"RP11-332H14.1";0.44762729260244;0.000150617684518505;0;0;1
"RP11-686O6.1";0.44762729260244;0.000136899034648012;0;0;1
"AC073254.1";0.44762729260244;9.34027663657465e-05;0;0;1
"SRGAP3-AS4";0.44762729260244;0.000171690484288731;0;0;1
"PRSS42";0.44762729260244;3.59238842745615e-05;0;0;1
"FLNB-AS1";0.44762729260244;-4.86660698243003e-05;0;0;1
"SIDT1-AS1";0.44762729260244;0.000120650544814094;0;0;1
"B4GALT4-AS1";0.44762729260244;-0.000259985957398181;0;0;1
"RP11-797D24.3";0.44762729260244;-0.000115728011555186;0;0;1
"HTR3E";0.44762729260244;0.000302942127533939;0;0;1
"OSTN-AS1";0.44762729260244;5.97284623951134e-05;0;0;1
"TLR10";0.44762729260244;-6.59508051589105e-05;0;0;1
"RP11-502M1.2";0.44762729260244;-0.000298541650893146;0;0;1
"RP11-133F8.2";0.44762729260244;0.000205734204877442;0;0;1
"CTC-575N7.1";0.44762729260244;0.00014981931893481;0;0;1
"CTC-321K16.1";0.44762729260244;5.23693200975566e-07;0;0;1
"TIMD4";0.44762729260244;-7.48313230265623e-05;0;0;1
"OFCC1";0.44762729260244;-0.000124159286846433;0;0;1
"VWA7";0.44762729260244;0.000138916391893651;0;0;1
"CFB";0.44762729260244;5.00902035473984e-05;0;0;1
"RP1-273N12.4";0.44762729260244;-0.00022843296991202;0;0;1
"RP1-111B22.3";0.44762729260244;0.000178046513293795;0;0;1
"LINC01625";0.44762729260244;9.76219050145062e-05;0;0;1
"RP11-350J20.12";0.44762729260244;0.000112005970354505;0;0;1
"RAET1E-AS1.1";0.44762729260244;-3.16836836902758e-05;0;0;1
"UNCX";0.44762729260244;0.000137074632648473;0;0;1
"AC092171.4";0.44762729260244;0.000112900187632584;0;0;1
"RSPH10B2";0.44762729260244;0.00021413875999484;0;0;1
"RP11-111K18.1";0.44762729260244;0.000129663753216716;0;0;1
"PKD1L1";0.44762729260244;0.000106018550216747;0;0;1
"AC020743.2";0.44762729260244;-0.000473173362015957;0;0;1
"RP5-1121E10.2";0.44762729260244;4.5130145661948e-05;0;0;1
"CTB-30L5.1";0.44762729260244;0.000239740263648736;0;0;1
"AC005487.2";0.44762729260244;7.4534799003264e-05;0;0;1
"AC009276.4";0.44762729260244;-8.24480981855117e-05;0;0;1
"RP11-744I24.2";0.44762729260244;8.48071392683645e-05;0;0;1
"TLR7";0.44762729260244;0.000144344254169618;0;0;1
"MAGEB16";0.44762729260244;4.12839205552549e-05;0;0;1
"FAM46D";0.44762729260244;7.9311378859736e-05;0;0;1
"CT45A10";0.44762729260244;9.55702365158042e-05;0;0;1
"MAGEA11";0.44762729260244;-9.77484625905932e-05;0;0;1
"RP11-378A12.1";0.44762729260244;4.97095850759981e-05;0;0;1
"DEFA6";0.44762729260244;-7.02820189317771e-05;0;0;1
"RP11-723D22.3";0.44762729260244;-0.000184736402758277;0;0;1
"NKX6-3";0.44762729260244;0.000115125701886639;0;0;1
"LINC00964";0.44762729260244;8.22802475695588e-05;0;0;1
"ZNF572";0.44762729260244;7.09131284401261e-06;0;0;1
"RP11-440G5.2";0.44762729260244;0.000224576577335475;0;0;1
"MRPL23-AS1";0.44762729260244;9.79036829835363e-05;0;0;1
"C11orf16";0.44762729260244;7.9950314866366e-05;0;0;1
"CD5";0.44762729260244;6.44508669774577e-05;0;0;1
"RP11-855O10.2";0.44762729260244;0.000137336271128601;0;0;1
"CABP4";0.44762729260244;8.52820046252986e-05;0;0;1
"APOA5";0.44762729260244;-4.23972421182872e-05;0;0;1
"CALML5";0.44762729260244;-0.000415781454214486;0;0;1
"SLC39A12";0.44762729260244;0.000310255008135337;0;0;1
"CH17-360D5.3";0.44762729260244;-8.77719054368513e-05;0;0;1
"C10orf107";0.44762729260244;8.44867472258504e-05;0;0;1
"TBATA";0.44762729260244;0.000153154711197324;0;0;1
"NUTM2D";0.44762729260244;8.10672771906964e-05;0;0;1
"RP11-359J14.2";0.44762729260244;3.42552152374352e-05;0;0;1
"RP11-295I5.4";0.44762729260244;0.000290802485554779;0;0;1
"AC079630.4";0.44762729260244;0.000209823314925712;0;0;1
"RP11-407N8.6";0.44762729260244;-1.73273094561983e-05;0;0;1
"KRT4";0.44762729260244;0.000193137009081983;0;0;1
"RP11-968A15.2";0.44762729260244;6.40512359428295e-05;0;0;1
"RP11-13A1.1";0.44762729260244;-0.000322907257064758;0;0;1
"LINC00412";0.44762729260244;-0.000255889420155798;0;0;1
"KL";0.44762729260244;-7.55387391553249e-05;0;0;1
"CSNK1A1L";0.44762729260244;0.000108022023592448;0;0;1
"LINC00598";0.44762729260244;6.98656398825481e-05;0;0;1
"RP11-321C24.1";0.44762729260244;8.52055868675343e-05;0;0;1
"LINC00434";0.44762729260244;0.000196618121592939;0;0;1
"RP11-473M10.3";0.44762729260244;2.18463096086073e-05;0;0;1
"RP11-318G21.4";0.44762729260244;3.7457426510164e-05;0;0;1
"CIDEB";0.44762729260244;0.000101901949352563;0;0;1
"RP11-626P14.2";0.44762729260244;0.000129815829106005;0;0;1
"AL132709.1";0.44762729260244;7.4190292220536e-05;0;0;1
"RP11-323I15.5";0.44762729260244;3.03691625279002e-05;0;0;1
"RP11-315D16.2";0.44762729260244;-8.12434339028504e-06;0;0;1
"RP11-279F6.2";0.44762729260244;3.1443726238021e-05;0;0;1
"CTD-2026K11.2";0.44762729260244;-3.35328716595981e-05;0;0;1
"RP11-379K22.2";0.44762729260244;-7.6074528464925e-05;0;0;1
"CTD-2536I1.3";0.44762729260244;9.43197873901971e-05;0;0;1
"LA16c-316G12.2";0.44762729260244;-0.000274342558704354;0;0;1
"AC005606.15";0.44762729260244;0.000119294750652311;0;0;1
"NPIPA7";0.44762729260244;0.000138624024356516;0;0;1
"CACNG3";0.44762729260244;0.000108664309522366;0;0;1
"RP11-523L20.1";0.44762729260244;0.000178650387390403;0;0;1
"RP11-1136G4.2";0.44762729260244;0.000128458927734415;0;0;1
"RP11-249C24.12";0.44762729260244;-0.000164084354390173;0;0;1
"RP11-432I5.8";0.44762729260244;0.000181686370205197;0;0;1
"RP11-252E2.1";0.44762729260244;1.11541844472813e-05;0;0;1
"CTRB1";0.44762729260244;0.000127078480707818;0;0;1
"CNTNAP4";0.44762729260244;-0.000122279948949548;0;0;1
"PRDM7";0.44762729260244;-7.84813056783969e-05;0;0;1
"AC108004.3";0.44762729260244;-0.000208298112456372;0;0;1
"RP11-338L22.2";0.44762729260244;1.28820005406706e-05;0;0;1
"RP11-697E22.2";0.44762729260244;0.000242449990113324;0;0;1
"KRT14";0.44762729260244;-0.000211011334862684;0;0;1
"CHAD";0.44762729260244;0.000124317685810791;0;0;1
"RP11-927P21.2";0.44762729260244;4.34756396714288e-05;0;0;1
"ABCA8";0.44762729260244;-0.000180700720138915;0;0;1
"ABCA10";0.44762729260244;-0.000364299018521596;0;0;1
"MIR133A1HG";0.44762729260244;6.47530675794203e-05;0;0;1
"LAMP5-AS1";0.44762729260244;8.94444581720157e-05;0;0;1
"CST4";0.44762729260244;9.38335675250291e-05;0;0;1
"CST5";0.44762729260244;3.06447609494354e-05;0;0;1
"RP4-760C5.3";0.44762729260244;0.000193428556130283;0;0;1
"LINC01429";0.44762729260244;0.000121825736511815;0;0;1
"TNFSF14";0.44762729260244;-5.75850708293174e-05;0;0;1
"ZNF625-ZNF20";0.44762729260244;0.000175171680448323;0;0;1
"LINC00906";0.44762729260244;3.9720357966173e-05;0;0;1
