"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"ZZZ3";0.0239556910746109;-0.00918887846721861;0.165;0.142;1
"C16orf13";0.0239683328433182;0.00840326930503243;0.73;0.656;1
"RPL7L1";0.0239736761113032;-0.00155948585603816;0.733;0.654;1
"SMTN";0.0239831639246606;-0.00500691007013146;0.134;0.116;1
"CARNMT1";0.0239846964074824;-0.00965554319212397;0.136;0.116;1
"ADIPOR1";0.0239900346868552;-0.0196975079457267;0.442;0.386;1
"LRP8";0.0239907389197779;-0.00450498718494186;0.089;0.075;1
"ECHDC2";0.0239973111625201;-0.0108510103098425;0.136;0.116;1
"DHX8";0.024009122173042;-0.00677889365715606;0.121;0.104;1
"B3GNT5";0.0240464223503433;0.0014639306834861;0.045;0.036;1
"TMEM184C";0.0240509272334662;-0.00673488495759789;0.135;0.116;1
"BDP1";0.0240808913188519;-0.0237940238815063;0.308;0.269;1
"VAMP3";0.0240815742059612;-0.0198926537737832;0.293;0.257;1
"RP11-73K9.2";0.0241057927190647;0.0029771709889665;0.022;0.015;1
"RNF139";0.0241084746576116;-0.0133752614411908;0.195;0.169;1
"RP11-13K12.2";0.0241544277992205;0.00324714106376101;0.004;0.002;1
"DIDO1";0.0241814478139425;-0.0272295068193865;0.288;0.25;1
"BRD2";0.024189261357663;-0.0175172051081651;0.515;0.454;1
"FMO5";0.024190590278671;0.00258684082161829;0.004;0.002;1
"SORCS2";0.0241922287079426;-0.00309866220573751;0.051;0.041;1
"ZFP64";0.0242248356406589;-0.00844810579572913;0.139;0.119;1
"FHIT";0.0242282129275956;-0.0158516704515949;0.143;0.123;1
"TMEM209";0.0242395708465624;-0.0119286893524043;0.129;0.11;1
"ELOVL3";0.0242475118614204;0.00266001867565521;0.004;0.002;1
"RASGRP4";0.0242649497672434;0.0005975657180333;0.008;0.004;1
"RBMS2";0.0242657578280687;1.24063751480441e-06;0.072;0.06;1
"SCGB1D2";0.0242682393863078;0.00184733514327183;0.004;0.002;1
"GLIS3-AS1";0.0242734236667252;0.00224115522253918;0.004;0.002;1
"WIPI1";0.0242771970459467;-0.00711204115769248;0.088;0.073;1
"CNEP1R1";0.0243046739954933;0.000414075613424797;0.071;0.059;1
"RP11-1C8.7";0.024316142039301;0.000519171530349648;0.01;0.005;1
"HIST1H2AE";0.0243481152244556;0.00300512191880871;0.023;0.017;1
"MBTPS2";0.0243527963369735;-0.000437425815277177;0.05;0.04;1
"FDX1";0.0243556990405992;-0.00738669737420933;0.384;0.341;1
"SNX27";0.0243620032872402;-0.0165171966894196;0.252;0.22;1
"PPIP5K2";0.0243701433445149;-0.0105109793048598;0.147;0.126;1
"FAM217B";0.0243724537542155;-0.0139446241861651;0.202;0.176;1
"EHD1";0.0244274757252979;-0.00785000351444375;0.101;0.085;1
"HYLS1";0.0244516760908538;-0.0032507679056641;0.084;0.07;1
"RABGAP1";0.024453968441768;-0.0101678815237362;0.128;0.109;1
"KPNA5";0.0244716857529865;-0.000610079766611676;0.089;0.075;1
"LINC00632";0.0244741627123949;-0.0179566983122791;0.16;0.138;1
"C4orf36";0.0244940469267946;0.00314988344893915;0.042;0.033;1
"EIF5A2";0.0245052232107979;-0.00103099490023177;0.059;0.048;1
"PHF2";0.0245348554042902;0.00292860573279593;0.049;0.039;1
"RCAN3";0.024545972208745;-0.0121836918679538;0.14;0.119;1
"UCN";0.0246046087286287;0.00280028647816822;0.014;0.009;1
"SMG1";0.024621240572337;-0.0208810997838413;0.218;0.189;1
"WDR12";0.0246432361291331;-0.0102509904995626;0.27;0.238;1
"EPB42";0.024666839388232;0.00325212263922883;0.01;0.006;1
"MTMR12";0.0247274832817565;-0.00541291088767035;0.088;0.073;1
"RBPMS";0.0247403205198146;-0.0748251994148204;0.631;0.604;1
"FRRS1L";0.0247672149215556;-0.000221246715588673;0.047;0.037;1
"HLCS";0.0248188372877016;-0.00456493923134182;0.068;0.056;1
"GFOD1";0.0248286187850145;0.0033497129642199;0.04;0.031;1
"HHLA1";0.0248299386743442;0.00114956327863357;0.029;0.022;1
"KLF10";0.0248655102420214;-0.00989510970267071;0.135;0.116;1
"THAP7-AS1";0.0248933896243089;0.00219550729584932;0.052;0.042;1
"ITGA5";0.0249005979654798;5.19205284233298e-05;0.069;0.056;1
"TMX3";0.0249270321769209;-0.00463377727516276;0.095;0.08;1
"RP11-620J15.3";0.0249366354283894;-0.0274580024749914;0.197;0.172;1
"COA5";0.0249561703701529;-0.0158743552478003;0.423;0.372;1
"ZNF84";0.0249819896790897;-0.00405605350290317;0.149;0.129;1
"CRADD";0.0249890860958164;-0.00665992875752457;0.072;0.059;1
"POLR1A";0.0250139996693144;-0.00295692976740949;0.117;0.1;1
"TMEM261";0.0250149261459338;0.00748594125306679;0.82;0.752;1
"REM2";0.0250282907878485;0.00118435657912167;0.022;0.016;1
"PRR12";0.0250816144721425;-0.0064173017899736;0.16;0.139;1
"DLL1";0.025091474111133;0.00269071391501824;0.087;0.073;1
"FILIP1";0.0250957443158759;-0.0270488441914522;0.261;0.229;1
"SETBP1";0.0251065072084542;-0.00408822384677958;0.062;0.05;1
"UBQLN1";0.0251179200099408;-0.0247965906995112;0.402;0.351;1
"IL32";0.02511944159437;0.00411157776951086;0.033;0.025;1
"ADAM8";0.0251406478103751;0.00265607548898589;0.01;0.006;1
"RSL1D1";0.0251507335530384;0.00943156946721291;0.825;0.763;1
"SLC2A11";0.0251566998547228;-0.00999668178301905;0.12;0.102;1
"NACA";0.0251652201016716;-0.0202634889661137;1;1;1
"REEP6";0.0251778338014881;-0.00950933489527933;0.207;0.181;1
"PDE4A";0.0251888352435327;0.000523792868427367;0.072;0.06;1
"ZBTB3";0.0251891470212574;-0.00437454342589398;0.075;0.062;1
"PRKAA2";0.0251987185749466;-0.00900346441418237;0.171;0.149;1
"FOXH1";0.0252032949463244;-0.0811993640964024;0.339;0.348;1
"PALD1";0.0252097581826608;0.0019055640471317;0.052;0.042;1
"RP11-195B17.1";0.0252176805351983;-0.00213551849985294;0.001;0.003;1
"PPP1R9B";0.0252618718335288;-0.0031100182710166;0.062;0.051;1
"SURF2";0.0252917602027738;-0.00898836794645608;0.529;0.471;1
"SLC6A6";0.0253228852410088;-0.00461457808515547;0.163;0.141;1
"SERTAD4-AS1";0.0253333211161293;0.00230159746778089;0.042;0.033;1
"PLPP6";0.0253786999352347;-0.00307746671597021;0.051;0.041;1
"ST3GAL3";0.0253973531782291;-0.00556190665309816;0.096;0.081;1
"LGR5";0.025398126072066;0.00434179004524355;0.024;0.018;1
"GGN";0.0254348901010638;0.0024377837716592;0.008;0.004;1
"MED14";0.025455790847193;-0.000669817716120624;0.153;0.133;1
"SPON1";0.0255008581508721;-0.0100033550255248;0.155;0.134;1
"OSCP1";0.0255071006850909;-0.00168551576320625;0.047;0.037;1
"SLC30A7";0.0255073079455431;-0.00271449778767052;0.121;0.104;1
"SLC16A10";0.025543690651188;0.00140493064206196;0.063;0.052;1
"SERF1A";0.0255583829788515;-0.000365781014340864;0.046;0.037;1
"PTAR1";0.0255834900630882;-0.0643768353279219;0.242;0.249;1
"GLRB";0.0255868870160317;0.0043902109812821;0.019;0.013;1
"RAD54L2";0.0256008257720727;-0.0129425628162683;0.239;0.211;1
"PLCD1";0.0256025006963969;-0.00337484458438174;0.077;0.064;1
"TMC6";0.0256081378103124;1.70714949756373e-05;0.086;0.072;1
"S1PR5";0.0256258166410501;0.0016896093489761;0.007;0.003;1
"SFXN3";0.0256385503737993;0.0019537434866218;0.007;0.003;1
"OAS1";0.0256478108428296;0.00487001905342803;0.006;0.003;1
"SOX13";0.0256506545333506;-0.00762571825651141;0.132;0.113;1
"INO80D";0.0256514587505978;-0.00904143997403456;0.118;0.1;1
"FGF4";0.0256622533362334;-0.00346844258413165;0.064;0.052;1
"RP11-539I5.1";0.025668478816925;-0.000939714316281905;0.042;0.033;1
"MAP3K5";0.0256852877430231;0.00137423379177863;0.007;0.003;1
"APOBEC3H";0.0256865513635459;0.00322330044548317;0.012;0.008;1
"KIAA1109";0.0256943695616926;-0.00696718394959714;0.099;0.084;1
"TAGLN";0.0257633777751265;0.0287370096086441;0.492;0.455;1
"ANTXR2";0.0257875400899021;-0.000783568544282562;0.039;0.03;1
"ANKRD29";0.0258151821945839;0.000247848454608009;0.03;0.023;1
"SLC35B4";0.0258154067027205;-0.01730203018962;0.264;0.231;1
"DNAJC9-AS1";0.0258282088184721;0.00316029845686273;0.006;0.003;1
"TMSB15B";0.0258815363950603;0.000607418279430984;0.043;0.033;1
"GKAP1";0.0259419903187824;-0.0204074196678791;0.253;0.223;1
"SAP18";0.0259951856822225;-0.0567255922805114;0.963;0.933;1
"SPTY2D1-AS1";0.0260001232731939;0.0029718381617056;0.006;0.003;1
"COL2A1";0.0260029617358608;-0.141974742173792;0.456;0.454;1
"PELP1";0.0260040444998035;-0.00673385415874111;0.311;0.276;1
"AC093673.5";0.0260435257656264;-0.000558709349537889;0.11;0.094;1
"L3MBTL2";0.0260488205214374;-0.00104507516196534;0.118;0.101;1
"RABEP1";0.0260604211153558;-0.0242400214721617;0.345;0.303;1
"NUMB";0.0260626726062201;-0.0172880956027249;0.237;0.208;1
"ITPR1-AS1";0.026076846687011;0.00230010405091816;0.006;0.003;1
"RP11-348P10.2";0.026093770568208;0.00335624887437161;0.019;0.013;1
"STX17-AS1";0.0261169690937068;0.00271206769320418;0.019;0.013;1
"CLK2";0.0261343411981161;-0.00100484322088112;0.09;0.076;1
"WWP2";0.026149558730573;-0.00565448246268149;0.068;0.056;1
"BRSK1";0.026152146631591;-0.00159467837817627;0.062;0.051;1
"TMCO3";0.0261626599792397;-0.0225643255424984;0.166;0.142;1
"ATCAY";0.0261864493972063;-0.00961162378710938;0.118;0.1;1
"RELB";0.0262280151541818;-0.00318544840537535;0.084;0.07;1
"ZNF281";0.0263159608379281;-0.0205735352274518;0.352;0.309;1
"TP53";0.0263481604816269;-0.0256627005167344;0.397;0.346;1
"WDR25";0.0263504763967339;-0.00757432283004991;0.115;0.098;1
"GPHA2";0.0263578774033027;0.00114167886180671;0.024;0.017;1
"SOX4";0.0263586858034471;0.0171122769627416;0.98;0.961;1
"RNF125";0.0263628395418206;-0.00444956053296806;0.074;0.061;1
"CASP9";0.0264829655598334;-0.00444568726087116;0.087;0.073;1
"PIGQ";0.0264936426181389;-0.011619516717859;0.142;0.122;1
"MANSC1";0.0265149464927278;-0.00373240901336243;0.062;0.05;1
"FIG4";0.0265313204213972;-0.00062285870932198;0.088;0.074;1
"TIGD3";0.0265323792141802;0.00401784865697081;0.026;0.019;1
"PDGFD";0.026544816279718;0.000766926924069225;0.025;0.018;1
"SLC25A29";0.0265550287388196;-0.0146383701896048;0.266;0.234;1
"ZBTB6";0.0265897736139156;-0.000870814439256774;0.038;0.03;1
"ZNF287";0.0265950025151568;0.00554537729848642;0.03;0.022;1
"JPH4";0.026599673003577;-0.00611846694680952;0.105;0.088;1
"SLC35E2B";0.0266011059745231;-0.0109772477002912;0.258;0.226;1
"CD1D";0.026621119472671;0.00142735327092089;0.018;0.012;1
"EPHB4";0.0266819315205999;-0.0182154805368922;0.183;0.158;1
"DYNLT1";0.0267178249790992;0.0198427519199973;0.881;0.822;1
"MRGPRF";0.0267483018594348;-0.000104204597533908;0.044;0.035;1
"REST";0.0267582858130978;-0.0152447019194538;0.383;0.335;1
"TGFBR3";0.0267773326857274;0.00482325236276945;0.03;0.022;1
"UBE2G1";0.0268183374776663;-0.00108714876024152;0.475;0.428;1
"HES5";0.0268683555598929;-0.00316861177570332;0.101;0.086;1
"LAMTOR1";0.0268692605247653;-0.0505777746482508;0.881;0.843;1
"TPCN2";0.0268706756158503;-0.000476768103901036;0.038;0.029;1
"MCAM";0.0269446545202788;0.00180474076796536;0.027;0.02;1
"CAPNS1";0.0269736554085446;-0.0182495868700785;0.539;0.471;1
"ZSCAN9";0.0269964696396183;0.000634356284548901;0.085;0.071;1
"PIBF1";0.0270250568489462;0.00223585945299606;0.056;0.046;1
"ACSL4";0.0270305502219359;-0.00553553176370189;0.147;0.128;1
"MAP3K4";0.0270533010406071;-0.0124300333257835;0.129;0.111;1
"ELP2";0.0270577552306866;-0.0239090535225167;0.354;0.309;1
"RP11-413H22.2";0.0270904431602442;0.0032108178447095;0.016;0.01;1
"DDX50";0.0271538773372552;-0.0236591892327023;0.343;0.3;1
"C5orf17";0.0271745455601159;0.00335798226917761;0.013;0.008;1
"TMEM64";0.0271830234726196;-0.00831431974882857;0.159;0.137;1
"FAM8A1";0.0272163659176233;-0.00416291718024105;0.066;0.055;1
"ST6GALNAC3";0.0272246144680492;-0.00114141346930589;0.065;0.053;1
"C11orf80";0.0272518379511537;-0.00516699932487864;0.108;0.092;1
"MYO9B";0.0272519280429381;-0.00427021477121592;0.12;0.102;1
"NPLOC4";0.0272726523436262;-0.00800439788132123;0.179;0.156;1
"HYAL3";0.0272788926802071;0.00406558592644642;0.031;0.023;1
"PNMT";0.0272875000365052;-0.00178382932193615;0.048;0.038;1
"FAM104A";0.0272981586489219;-0.0238818574183218;0.413;0.359;1
"SLC27A5";0.027322935933828;-0.00891263923361629;0.467;0.413;1
"AGMO";0.0273302146308655;0.00154294245918522;0.015;0.01;1
"CTCF";0.0273677939127089;-0.0209888576891096;0.38;0.335;1
"COX16";0.0274040597336127;-0.00804701158527463;0.203;0.177;1
"UGCG";0.0274397335326268;-0.0106657357617313;0.151;0.13;1
"FAM96B";0.0274513524714752;0.00141246039602994;0.78;0.702;1
"RP11-154H23.3";0.0274527736827794;0.0019884893404823;0.013;0.008;1
"ALDH1A2";0.0274972630689639;0.00130606631052711;0.013;0.008;1
"PRKCZ";0.0275753343537796;-0.0150698158166955;0.19;0.165;1
"RP11-322E11.6";0.0275863205292556;0.00328753833679738;0.01;0.006;1
"CCDC92";0.0275915373599575;-0.00141836848469905;0.074;0.061;1
"MANBAL";0.0275949482865203;-0.0148505070902567;0.583;0.517;1
"ZMIZ1";0.0276078789497011;-0.00977192792195603;0.132;0.112;1
"CNTFR";0.0276260633973509;-0.0391698743541311;0.415;0.363;1
"TNRC6B";0.027627516016053;-0.0204911319539506;0.619;0.554;1
"CDKN3";0.0276307096374352;-0.0454865133657241;0.455;0.402;1
"URB1";0.0276341564649891;0.000394881100085995;0.078;0.065;1
"CTD-3193O13.12";0.0276442897387479;0.00343070722430094;0.013;0.008;1
"NAT14";0.027648982769062;-0.0123417073564338;0.417;0.368;1
"ZSCAN23";0.0276545470688673;0.00239250516738614;0.005;0.002;1
"CHURC1";0.0276976299359389;-0.0871245313677895;0.452;0.433;1
"ANKRD35";0.0276989070790618;-0.0117899574074249;0.091;0.076;1
"MAMDC4";0.0277089796618107;0.00374716366239133;0.028;0.02;1
"AC104655.3";0.0277480225200685;-0.00755535174336894;0.145;0.126;1
"CCDC163P";0.0277797872053734;0.00199341040666999;0.02;0.014;1
"SLC35A3";0.0277982858384949;-0.000938688496520276;0.078;0.065;1
"CHGA";0.0278124859427519;-0.000564223611006793;0.023;0.017;1
"ZNF792";0.0278334410471709;0.00242448628065648;0.02;0.014;1
"SLC26A1";0.0278373920024489;0.00400696628606998;0.009;0.005;1
"PLK2";0.0278404704115564;0.00773667146917484;0.063;0.052;1
"LYPLAL1";0.0278470494409262;-0.00784186463071015;0.175;0.154;1
"TOMM22";0.0278664560593934;0.0175655500863421;0.877;0.82;1
"ROPN1L";0.027896574955871;0.000781878905490388;0.005;0.002;1
"XRCC6BP1";0.0279018524800068;-0.000294225356508401;0.057;0.046;1
"ZNF394";0.0279093810312885;-0.00621621844564005;0.156;0.135;1
"RP11-295P9.13";0.0279127479936009;0.00218172542010405;0.009;0.005;1
"SHQ1";0.0279312184808385;0.00169062150383716;0.074;0.062;1
"ZNF579";0.0279397408011375;-0.014410521262142;0.217;0.191;1
"KIF13A";0.0279563883614779;-0.00716460504037812;0.114;0.097;1
"BOK";0.027967621622185;-0.00677800879139939;0.11;0.094;1
"ZER1";0.027971566793839;0.00291947267023693;0.056;0.046;1
"ANTXR1";0.027991693267028;-0.00521611579754849;0.075;0.062;1
"NRL";0.0280278245328035;0.00445432001994822;0.021;0.015;1
"SLC31A2";0.0280554176479877;0.00451584374521549;0.013;0.008;1
"RP11-276H19.2";0.0280778303350687;-0.00313898512392878;0.076;0.064;1
"SMARCA4";0.0281432818158895;0.0149245890559562;0.773;0.706;1
"COBL";0.0281937779490616;-0.00635268412385771;0.121;0.103;1
"TRAPPC13";0.0282167737987015;-0.00309190938691227;0.092;0.078;1
"MFGE8";0.0282316229219897;-0.00288115165289859;0.658;0.596;1
"SMG8";0.0282493411062243;-0.00573370941158563;0.003;0.005;1
"DENND6A";0.0282796815305822;0.00372582709204424;0.053;0.043;1
"RBM11";0.0282981123370572;0.00188755251719767;0.027;0.02;1
"ZCCHC2";0.0283231162235743;-0.00426403607488551;0.037;0.029;1
"ESCO1";0.0283242405816772;-0.0139388307635447;0.157;0.136;1
"RP11-649A18.12";0.0283274693850871;0.00392519046925258;0.006;0.003;1
"MRFAP1";0.0283878832938623;0.0138296065301073;0.866;0.801;1
"RRAGB";0.0284102706748183;-0.00218769335824999;0.091;0.077;1
"RP11-380D23.2";0.0284117148100602;0.00204777782075322;0.002;0.001;1
"NAP1L3";0.0284256078733612;-0.00252772256487055;0.085;0.071;1
"RP11-130L8.2";0.0284291412620795;0.00204287964919117;0.002;0.001;1
"TTC21B";0.0284567772557151;0.00145106240045974;0.056;0.045;1
"USP42";0.028498579185589;-0.0142569330696489;0.144;0.124;1
"CST1";0.0285076742891194;0.00157043778999218;0.002;0.001;1
"S100A3";0.0285164117050835;0.000913850975053214;0.002;0.001;1
"DAW1";0.0285251514276281;0.00143394871496117;0.002;0.001;1
"XXbac-BPG252P9.10";0.0285412138730584;-0.00140646960680266;0.061;0.05;1
"RP11-383C6.2";0.0285426377943868;0.00120561010754611;0.002;0.001;1
"CH17-340M24.3";0.0285500786017925;-0.00163310843760812;0.066;0.054;1
"RP11-10L12.4";0.0285596746569028;-0.00331493746066913;0.068;0.056;1
"ID3";0.0285624390261945;0.0672209269829711;0.879;0.84;1
"RP11-290D2.6";0.0285688846559294;0.000557350297158517;0.002;0.001;1
"RB1";0.0285746174990473;-0.0056533697408675;0.1;0.085;1
"DRP2";0.0285796047440693;0.00317271134504097;0.006;0.003;1
"VWC2";0.0285846671034291;0.00272745870574186;0.006;0.003;1
"TOM1L2";0.028624973123217;-0.00263974369988552;0.062;0.05;1
"AKR1C3";0.0287114773235668;0.00152517490386283;0.006;0.003;1
"KIAA1671";0.0287365383979391;-0.00122131558209937;0.099;0.084;1
"B3GLCT";0.0287410094551265;0.00153696965311147;0.054;0.044;1
"TSC22D3";0.0287738457791307;-0.0206289148386921;0.246;0.217;1
"ZCCHC8";0.0287779780672456;-0.00351255585702658;0.116;0.099;1
"ZFYVE16";0.0287905838988429;-0.0164411669525513;0.162;0.14;1
"CTC-425F1.4";0.0288071035076221;-0.005849194205197;0.056;0.045;1
"LSM2";0.0288265892174855;0.0104848266520221;0.951;0.915;1
"MTA3";0.0288282794554519;-0.0757979144441004;0.5;0.485;1
"OVOL1-AS1";0.0288498231663817;-0.00701906019312805;0.004;0.008;1
"CRTC2";0.0288499482202651;0.000474737312109858;0.028;0.02;1
"ST20-AS1";0.0288906488115441;0.00103811983320605;0.029;0.022;1
"VCAM1";0.0289000453687064;0.00157743966000775;0.006;0.003;1
"DNAAF3";0.0289325493704332;0.00262421742914947;0.021;0.015;1
"BRINP1";0.0289510913902179;0.00312978654176661;0.031;0.024;1
"DNAJB2";0.0289516419554662;-0.0248332664061665;0.206;0.179;1
"RP11-127B20.2";0.0289768158716568;0.00108188300776203;0.03;0.023;1
"METTL5";0.0289914802556787;0.0149312689152763;0.734;0.667;1
"RP11-152N13.16";0.0290238788075839;0.00346395880979309;0.007;0.004;1
"UBE2M";0.0290472430304522;-0.00976505814057105;0.533;0.473;1
"TMEM183A";0.0291123136244522;-0.000366945700241983;0.67;0.594;1
"DHRS7B";0.0291255430062995;-0.0169188740798481;0.238;0.209;1
"TRANK1";0.0291356494605803;0.0020601305298855;0.039;0.03;1
"FAM208B";0.0291399243808945;-0.00651154368614726;0.1;0.085;1
"DNAJA3";0.0291608506203352;-0.0141518970630433;0.205;0.18;1
"CRYBB2";0.0291683358083141;0.00253194460636455;0.013;0.009;1
"SEPT8";0.0291924268709266;-0.000435485903443167;0.104;0.089;1
"BLVRB";0.0291962049262082;-0.0120004469764532;0.574;0.515;1
"NBR1";0.0292349824993003;-0.00985390346874707;0.166;0.145;1
"SLITRK4";0.0292481105984418;-0.0045078446847805;0.056;0.045;1
"CAV1";0.0292612712884708;0.00187734243943538;0.063;0.052;1
"LIN9";0.0292786464111967;0.0048813922917597;0.057;0.046;1
"ERCC1";0.0293050617913302;-0.0116057689745542;0.619;0.552;1
"SYNRG";0.0293071233147007;-0.0199436703650744;0.226;0.197;1
"RP4-545C24.1";0.0293523743259231;0.00228768476770779;0.003;0.001;1
"SERPINB6";0.0293541134924458;-0.0138395124971878;0.202;0.177;1
"RP11-79P5.9";0.0293695243132088;0.00240680594812259;0.021;0.015;1
"NUDT21";0.0293704461406978;-0.00826821364740826;0.566;0.508;1
"MEGF8";0.0293705558198287;-0.00867593770294078;0.101;0.085;1
"GLCE";0.0293821970170543;-0.00798292997398793;0.128;0.11;1
"BEAN1";0.0293828497308275;0.00236982589232452;0.003;0.001;1
"BCO1";0.0294057241445701;0.00262043285520147;0.003;0.001;1
"KB-1125A3.11";0.0294076838814688;0.000568381798229281;0.021;0.015;1
"TBCA";0.0294241860427762;0.0235272585017201;0.967;0.93;1
"CTD-2501E16.2";0.029428613875929;0.00268072050605756;0.003;0.001;1
"ALKBH5";0.0294442417390578;-0.0236207723860464;0.416;0.367;1
"ZNF593";0.0294558415665073;-0.0171953409007478;0.54;0.474;1
"ITGA2";0.0294601811858387;-0.00160620888210019;0.027;0.02;1
"HDAC6";0.0294641691697162;-0.00910829714303801;0.15;0.13;1
"LINC00524";0.0294667974893248;0.00223848891332805;0.003;0.001;1
"DAPK1";0.0294980321168713;-0.00402866585327966;0.111;0.095;1
"ZFAND2A";0.0295085719958276;-0.0212070940536865;0.16;0.137;1
"RP13-465B17.5";0.0295088485726335;0.00118929655765642;0.003;0.001;1
"ZNF347";0.0295302941325038;-0.00227227838870626;0.044;0.035;1
"IQCC";0.0295322602764376;0.00075311258602101;0.043;0.033;1
"SUMO1";0.0295755861232129;0.0149518635011079;0.949;0.914;1
"MAPK6";0.0296050311935483;-0.0172307930939136;0.404;0.36;1
"RP5-1065J22.8";0.0296390122209598;0.00126653931761616;0.017;0.012;1
"CPNE8";0.0296668440438162;-0.000294456461789626;0.035;0.027;1
"MDM4";0.0296919929883263;-0.033576686877922;0.393;0.343;1
"CYB5D1";0.0297412539566694;0.000738327940452421;0.069;0.057;1
"RABGGTA";0.0297597687716558;-0.00684865425989746;0.112;0.096;1
"MED12L";0.0297681734377165;0.00067942662025812;0.079;0.067;1
"VPS54";0.0297686971222393;-0.00307712712284154;0.082;0.068;1
"AC240274.1";0.0297772034564545;0.00718525125714226;0.026;0.019;1
"FAM111A";0.02991773528489;-0.00350398146576779;0.075;0.062;1
"C8orf44";0.0299277336139034;0.00125705154442471;0.069;0.058;1
"SMYD4";0.029952919311716;-0.0129540827231649;0.171;0.15;1
"DHX57";0.0299557396297347;-0.00782323186461625;0.133;0.114;1
"SLC25A46";0.0299562219241801;-0.00475422763723451;0.099;0.084;1
"RP11-452L6.1";0.0299715796623057;0.00286829202729095;0.013;0.009;1
"SMPD4";0.0299775482613878;-0.00869032266668873;0.243;0.215;1
"ERCC3";0.0299802376803811;-0.00291163601671976;0.129;0.112;1
"PEBP1";0.0300210889917023;0.0144013209953675;0.997;0.99;1
"MAPKAPK5-AS1";0.0300248772074379;-0.0246133190438159;0.414;0.362;1
"ZNF507";0.0300274975763917;-0.00367199625659534;0.09;0.076;1
"SYVN1";0.0300526599164031;0.00345532928829011;0.062;0.051;1
